Instrument,Date,Close,Open,High,Low,Change,Pct_Chg,Volume,AMount,Turnover_rate
000300.SH,2008-10-15,1914.36,1911.03,1930.63,1892.02,-20.26,-1.05,318924.0,2655590.0,0.83
000300.SH,2008-10-16,1820.9,1833.48,1866.9,1818.93,-93.45,-4.88,405296.0,3249380.0,1.04
000300.SH,2008-10-17,1833.26,1837.91,1851.33,1805.67,12.36,0.68,287154.0,2301740.0,0.74
000300.SH,2008-10-20,1896.73,1828.41,1899.35,1802.1,63.47,3.46,332772.0,2843540.0,0.86
000300.SH,2008-10-21,1881.41,1901.24,1928.19,1880.52,-15.33,-0.81,389084.0,3358900.0,1.0
000300.SH,2008-10-22,1833.32,1854.6,1887.31,1832.45,-48.08,-2.56,329686.0,2656280.0,0.85
000300.SH,2008-10-23,1834.78,1794.68,1836.41,1779.13,1.46,0.08,357587.0,2907880.0,0.92
000300.SH,2008-10-24,1781.6,1831.46,1840.88,1769.11,-53.18,-2.9,329807.0,2710100.0,0.84
000300.SH,2008-10-27,1654.67,1746.67,1746.67,1652.79,-126.93,-7.12,364418.0,2786750.0,0.93
000300.SH,2008-10-28,1705.82,1614.62,1716.31,1607.67,51.15,3.09,467928.0,3643590.0,1.2
000300.SH,2008-10-29,1658.22,1723.23,1731.26,1657.65,-47.6,-2.79,388695.0,3122430.0,0.99
000300.SH,2008-10-30,1697.66,1669.97,1723.93,1646.35,39.43,2.38,412843.0,3216580.0,1.06
000300.SH,2008-10-31,1663.66,1688.09,1696.65,1655.09,-34.0,-2.0,283145.0,2128190.0,0.72
000300.SH,2008-11-03,1653.54,1648.56,1684.56,1643.42,-10.12,-0.61,253811.0,1951400.0,0.65
000300.SH,2008-11-04,1627.76,1646.2,1648.45,1606.73,-25.78,-1.56,261002.0,1898480.0,0.67
000300.SH,2008-11-05,1691.42,1641.26,1714.66,1641.26,63.66,3.91,424182.0,3150040.0,1.08
000300.SH,2008-11-06,1649.78,1648.13,1661.44,1638.34,-41.64,-2.46,307842.0,2154700.0,0.79
000300.SH,2008-11-07,1677.83,1618.75,1690.11,1612.74,28.05,1.7,315216.0,2362050.0,0.8
000300.SH,2008-11-10,1801.67,1714.12,1803.12,1714.12,123.84,7.38,639489.0,4732230.0,1.63
000300.SH,2008-11-11,1781.36,1795.3,1824.93,1778.33,-20.3,-1.13,660728.0,4919430.0,1.69
000300.SH,2008-11-12,1801.82,1758.48,1806.23,1754.29,20.46,1.15,440880.0,3445380.0,1.12
000300.SH,2008-11-13,1874.08,1777.03,1891.94,1765.64,72.26,4.01,832346.0,6498880.0,2.12
000300.SH,2008-11-14,1943.65,1893.31,1943.65,1874.93,69.57,3.71,911687.0,7342960.0,2.32
000300.SH,2008-11-17,1987.23,1934.74,1987.23,1919.97,43.57,2.24,878366.0,7091920.0,2.24
000300.SH,2008-11-18,1839.82,1974.38,1994.82,1831.76,-147.41,-7.42,972784.0,7616580.0,2.48
000300.SH,2008-11-19,1953.16,1831.6,1959.52,1823.27,113.34,6.16,821174.0,6483810.0,2.09
000300.SH,2008-11-20,1932.43,1916.7,1976.95,1900.27,-20.73,-1.06,831870.0,6691900.0,2.12
000300.SH,2008-11-21,1920.74,1872.27,1968.89,1835.09,-11.69,-0.61,830493.0,6612430.0,2.11
000300.SH,2008-11-24,1837.64,1913.99,1923.93,1835.86,-83.09,-4.33,505615.0,3979460.0,1.28
000300.SH,2008-11-25,1834.29,1870.06,1883.1,1801.56,-3.35,-0.18,428146.0,3462970.0,1.08
000300.SH,2008-11-26,1843.5,1832.11,1865.65,1815.02,9.2,0.5,455656.0,3473230.0,1.15
000300.SH,2008-11-27,1870.47,1961.89,1969.02,1870.05,26.98,1.46,880083.0,7175340.0,2.23
000300.SH,2008-11-28,1829.92,1851.1,1866.26,1815.45,-40.55,-2.17,515907.0,4064850.0,1.3
000300.SH,2008-12-01,1864.21,1823.77,1864.3,1799.84,34.28,1.87,483863.0,3823720.0,1.22
000300.SH,2008-12-02,1868.63,1821.54,1891.13,1814.9,4.43,0.24,613502.0,4815190.0,1.55
000300.SH,2008-12-03,1952.67,1884.6,1952.67,1884.6,84.04,4.5,850191.0,6739330.0,2.14
000300.SH,2008-12-04,1982.93,1980.45,2046.47,1978.14,30.26,1.55,1191830.0,9858020.0,3.0
000300.SH,2008-12-05,2013.18,1969.74,2014.2,1965.09,30.25,1.53,743663.0,5995070.0,1.87
000300.SH,2008-12-08,2095.04,2040.47,2095.47,2033.98,81.86,4.07,1076070.0,8917600.0,2.71
000300.SH,2008-12-09,2040.85,2104.12,2107.6,2038.07,-54.19,-2.59,925098.0,7754670.0,2.32
000300.SH,2008-12-10,2096.39,2028.51,2096.39,2014.28,55.55,2.72,832711.0,7075140.0,2.09
000300.SH,2008-12-11,2046.34,2087.43,2107.29,2043.62,-50.06,-2.39,735562.0,6377770.0,1.84
000300.SH,2008-12-12,1960.38,2027.07,2038.19,1936.28,-85.96,-4.2,673873.0,5486660.0,1.69
000300.SH,2008-12-15,1975.03,1991.55,2006.23,1941.05,14.65,0.75,504511.0,4075640.0,1.26
000300.SH,2008-12-16,1994.45,1957.0,1994.96,1919.87,19.42,0.98,479249.0,3855220.0,1.2
000300.SH,2008-12-17,2001.42,2002.03,2030.39,1995.65,6.97,0.35,586852.0,4912020.0,1.47
000300.SH,2008-12-18,2045.1,2001.05,2045.95,1982.43,43.68,2.18,584292.0,4845520.0,1.46
000300.SH,2008-12-19,2052.11,2037.37,2075.38,2033.11,7.01,0.34,633112.0,5341040.0,1.58
000300.SH,2008-12-22,2017.55,2050.77,2055.37,1993.33,-34.56,-1.68,529495.0,4384350.0,1.32
000300.SH,2008-12-23,1918.96,2019.23,2019.23,1918.43,-98.59,-4.89,635905.0,5082580.0,1.59
000300.SH,2008-12-24,1887.08,1893.23,1912.78,1872.65,-31.88,-1.66,442018.0,3421050.0,1.1
000300.SH,2008-12-25,1870.77,1891.53,1902.71,1848.71,-16.31,-0.86,399168.0,3080600.0,0.99
000300.SH,2008-12-26,1862.1,1868.34,1881.08,1850.5,-8.67,-0.46,345609.0,2853630.0,0.86
000300.SH,2008-12-29,1854.76,1852.41,1861.3,1816.06,-7.34,-0.39,359869.0,2932960.0,0.88
000300.SH,2008-12-30,1833.44,1852.95,1867.41,1824.53,-21.32,-1.15,375846.0,2962850.0,0.92
000300.SH,2008-12-31,1817.72,1835.11,1844.42,1813.73,-15.71,-0.86,356314.0,2729190.0,0.87
000300.SH,2009-01-05,1882.96,1848.33,1882.96,1837.84,65.24,3.59,481870.0,3921710.0,1.16
000300.SH,2009-01-06,1942.8,1880.67,1948.49,1873.01,59.84,3.18,709741.0,5926220.0,1.7
000300.SH,2009-01-07,1931.18,1942.67,1959.25,1930.87,-11.62,-0.6,597022.0,5014340.0,1.43
000300.SH,2009-01-08,1887.99,1894.66,1902.8,1873.65,-43.19,-2.24,534465.0,4721080.0,1.28
000300.SH,2009-01-09,1918.37,1886.49,1923.42,1886.49,30.37,1.61,474072.0,4151120.0,1.14
000300.SH,2009-01-12,1920.69,1911.74,1947.08,1905.62,2.32,0.12,542342.0,4698150.0,1.3
000300.SH,2009-01-13,1876.19,1892.66,1908.2,1874.97,-44.5,-2.32,498181.0,4020150.0,1.19
000300.SH,2009-01-14,1955.24,1873.63,1955.24,1873.63,79.06,4.21,592832.0,5265900.0,1.42
000300.SH,2009-01-15,1954.87,1935.39,1977.19,1930.3,-0.37,-0.02,789436.0,6714480.0,1.89
000300.SH,2009-01-16,1990.21,1965.44,2026.65,1965.44,35.34,1.81,965386.0,8471760.0,2.31
000300.SH,2009-01-19,2012.47,2010.58,2052.19,1993.95,22.25,1.12,819482.0,6978550.0,1.96
000300.SH,2009-01-20,2025.19,2006.53,2025.19,1986.06,12.73,0.63,532593.0,4564010.0,1.28
000300.SH,2009-01-21,2021.71,1993.67,2047.11,1988.24,-3.48,-0.17,641174.0,5991420.0,1.54
000300.SH,2009-01-22,2044.55,2034.29,2048.48,2012.74,22.84,1.13,588620.0,5343910.0,1.41
000300.SH,2009-01-23,2032.68,2039.52,2054.33,2025.19,-11.87,-0.58,575041.0,4988780.0,1.38
000300.SH,2009-02-02,2057.06,2052.44,2059.34,2029.72,24.38,1.2,514539.0,4612650.0,1.23
000300.SH,2009-02-03,2108.91,2056.8,2108.94,2049.89,51.85,2.52,876403.0,7555410.0,2.09
000300.SH,2009-02-04,2166.41,2118.56,2166.41,2117.02,57.5,2.73,1008880.0,8719220.0,2.41
000300.SH,2009-02-05,2150.97,2164.55,2211.18,2135.67,-15.44,-0.71,1151000.0,10171200.0,2.75
000300.SH,2009-02-06,2237.28,2158.08,2240.02,2158.08,86.31,4.01,1066650.0,9564010.0,2.55
000300.SH,2009-02-09,2296.67,2271.59,2307.91,2257.49,59.39,2.65,1295240.0,11988700.0,3.09
000300.SH,2009-02-10,2326.76,2288.07,2327.1,2263.53,30.08,1.31,1162950.0,10789200.0,2.77
000300.SH,2009-02-11,2331.14,2287.23,2381.19,2275.57,4.38,0.19,1475770.0,14458800.0,3.51
000300.SH,2009-02-12,2318.34,2335.4,2344.66,2248.48,-12.79,-0.55,1198260.0,11605000.0,2.85
000300.SH,2009-02-13,2399.07,2321.56,2402.44,2307.09,80.72,3.48,1404100.0,13447100.0,3.34
000300.SH,2009-02-16,2462.25,2421.19,2462.39,2397.18,63.18,2.63,1523470.0,14738000.0,3.62
000300.SH,2009-02-17,2385.29,2460.57,2470.62,2384.79,-76.95,-3.13,1410150.0,13797100.0,3.35
000300.SH,2009-02-18,2275.84,2331.66,2369.05,2272.51,-109.45,-4.59,1154220.0,11245600.0,2.74
000300.SH,2009-02-19,2298.41,2295.65,2324.68,2259.59,22.57,0.99,908539.0,8839880.0,2.16
000300.SH,2009-02-20,2344.32,2300.81,2344.77,2276.3,45.91,2.0,866321.0,8524720.0,2.06
000300.SH,2009-02-23,2410.48,2333.81,2419.53,2307.92,66.16,2.82,1094650.0,10938000.0,2.6
000300.SH,2009-02-24,2301.85,2376.7,2411.91,2294.52,-108.63,-4.51,1270180.0,12713100.0,3.01
000300.SH,2009-02-25,2304.25,2325.04,2337.42,2226.44,2.4,0.1,1078780.0,10887800.0,2.56
000300.SH,2009-02-26,2190.19,2295.43,2332.35,2167.15,-114.07,-4.95,1022000.0,10179500.0,2.42
000300.SH,2009-02-27,2140.49,2164.54,2186.82,2117.06,-49.7,-2.27,870764.0,8033750.0,2.07
000300.SH,2009-03-02,2164.67,2123.37,2177.29,2112.34,24.18,1.13,627462.0,6087800.0,1.46
000300.SH,2009-03-03,2142.15,2109.84,2168.22,2100.64,-22.51,-1.04,661673.0,6410960.0,1.54
000300.SH,2009-03-04,2285.15,2150.24,2290.94,2150.24,143.0,6.68,1107500.0,10587200.0,2.58
000300.SH,2009-03-05,2304.92,2314.08,2340.37,2259.8,19.77,0.87,1319870.0,12886700.0,3.08
000300.SH,2009-03-06,2286.58,2260.76,2313.2,2255.82,-18.34,-0.8,859654.0,8549530.0,2.0
000300.SH,2009-03-09,2202.53,2302.01,2333.98,2198.55,-84.05,-3.68,865560.0,8375890.0,2.01
000300.SH,2009-03-10,2240.78,2175.31,2241.24,2168.32,38.26,1.74,566604.0,5505810.0,1.32
000300.SH,2009-03-11,2220.38,2288.05,2292.4,2212.88,-20.4,-0.91,708387.0,7058910.0,1.65
000300.SH,2009-03-12,2215.7,2208.04,2220.3,2156.6,-4.68,-0.21,557001.0,5384390.0,1.3
000300.SH,2009-03-13,2205.42,2229.25,2250.24,2200.97,-10.28,-0.46,540831.0,5463620.0,1.26
000300.SH,2009-03-16,2241.61,2197.25,2247.11,2180.05,36.19,1.64,487739.0,4812830.0,1.13
000300.SH,2009-03-17,2322.4,2244.11,2329.3,2239.67,80.79,3.6,929805.0,9402870.0,2.16
000300.SH,2009-03-18,2332.65,2335.42,2370.56,2328.86,10.25,0.44,1018700.0,10362000.0,2.36
000300.SH,2009-03-19,2382.56,2337.52,2386.23,2331.26,49.91,2.14,973188.0,10134800.0,2.26
000300.SH,2009-03-20,2379.84,2389.89,2397.21,2343.27,-2.73,-0.11,1093970.0,11478700.0,2.54
000300.SH,2009-03-23,2439.4,2384.67,2448.35,2375.52,59.56,2.5,1163130.0,12779400.0,2.7
000300.SH,2009-03-24,2451.78,2477.57,2483.83,2440.53,12.39,0.51,1119940.0,12159300.0,2.59
000300.SH,2009-03-25,2401.33,2435.63,2472.94,2401.05,-50.46,-2.06,958167.0,10540600.0,2.22
000300.SH,2009-03-26,2479.79,2407.76,2479.83,2379.95,78.46,3.27,1132490.0,11804900.0,2.62
000300.SH,2009-03-27,2498.93,2501.0,2516.38,2481.69,19.14,0.77,1353690.0,13414000.0,3.13
000300.SH,2009-03-30,2484.49,2501.31,2508.14,2471.37,-14.44,-0.58,941517.0,10000300.0,2.17
000300.SH,2009-03-31,2507.79,2436.78,2507.9,2423.57,23.3,0.94,954618.0,10663100.0,2.19
000300.SH,2009-04-01,2548.22,2519.89,2566.54,2519.89,40.43,1.61,1263080.0,13711800.0,2.9
000300.SH,2009-04-02,2576.4,2558.77,2599.25,2558.26,28.18,1.11,1351470.0,14370900.0,3.11
000300.SH,2009-04-03,2570.5,2597.92,2612.37,2555.61,-5.9,-0.23,1236550.0,13107600.0,2.83
000300.SH,2009-04-07,2576.95,2570.63,2597.06,2543.65,6.45,0.25,860833.0,9391910.0,1.97
000300.SH,2009-04-08,2479.35,2563.72,2573.09,2479.35,-97.6,-3.79,993281.0,10714400.0,2.27
000300.SH,2009-04-09,2517.67,2477.42,2517.74,2457.42,38.32,1.55,745937.0,8286100.0,1.7
000300.SH,2009-04-10,2595.53,2540.11,2595.6,2530.62,77.86,3.09,1041440.0,12186000.0,2.37
000300.SH,2009-04-13,2656.52,2621.98,2668.28,2619.37,60.99,2.35,1390150.0,15680200.0,3.17
000300.SH,2009-04-14,2676.87,2651.2,2682.91,2637.38,20.35,0.77,1104910.0,12684000.0,2.52
000300.SH,2009-04-15,2686.99,2662.73,2690.64,2627.81,10.12,0.38,1206650.0,13358600.0,2.75
000300.SH,2009-04-16,2687.11,2690.52,2706.63,2643.32,0.12,0.0,1237300.0,13161000.0,2.82
000300.SH,2009-04-17,2650.69,2675.67,2693.29,2628.63,-36.41,-1.36,1015290.0,11618500.0,2.3
000300.SH,2009-04-20,2707.67,2643.73,2708.45,2640.99,56.98,2.15,959037.0,10508100.0,2.16
000300.SH,2009-04-21,2675.44,2670.28,2697.72,2634.53,-32.22,-1.19,1081850.0,11847400.0,2.44
000300.SH,2009-04-22,2576.28,2687.86,2713.31,2563.36,-99.16,-3.71,1240460.0,13194500.0,2.8
000300.SH,2009-04-23,2593.56,2555.53,2604.16,2543.91,17.28,0.67,808879.0,8479570.0,1.82
000300.SH,2009-04-24,2572.89,2605.7,2609.87,2570.38,-20.68,-0.8,733610.0,8195660.0,1.65
000300.SH,2009-04-27,2513.29,2566.92,2576.52,2499.44,-59.6,-2.32,720394.0,7504060.0,1.6
000300.SH,2009-04-28,2518.53,2490.53,2531.54,2485.8,5.24,0.21,592650.0,6624750.0,1.32
000300.SH,2009-04-29,2605.37,2518.85,2615.81,2514.14,86.84,3.45,818850.0,9149680.0,1.82
000300.SH,2009-04-30,2622.93,2616.49,2640.02,2604.45,17.56,0.67,858094.0,9690370.0,1.9
000300.SH,2009-05-04,2714.3,2635.13,2715.19,2632.3,91.38,3.48,1029170.0,11335100.0,2.28
000300.SH,2009-05-05,2727.01,2733.11,2751.25,2713.23,12.71,0.47,1023140.0,11264200.0,2.27
000300.SH,2009-05-06,2764.98,2721.82,2771.21,2713.54,37.97,1.39,1058070.0,11823200.0,2.34
000300.SH,2009-05-07,2767.08,2783.58,2797.47,2731.8,2.1,0.08,1221010.0,13696600.0,2.7
000300.SH,2009-05-08,2789.22,2751.5,2800.22,2733.33,22.14,0.8,1067250.0,12087300.0,2.36
000300.SH,2009-05-11,2725.32,2808.14,2839.61,2725.27,-63.9,-2.29,1253640.0,14045600.0,2.77
000300.SH,2009-05-12,2788.56,2702.74,2788.61,2699.95,63.25,2.32,886959.0,9342150.0,1.95
000300.SH,2009-05-13,2814.01,2792.42,2822.71,2775.57,25.44,0.91,1071130.0,12363800.0,2.36
000300.SH,2009-05-14,2792.6,2781.05,2804.48,2757.55,-21.41,-0.76,826393.0,9615610.0,1.82
000300.SH,2009-05-15,2796.12,2800.57,2815.46,2773.32,3.52,0.13,649314.0,7497300.0,1.43
000300.SH,2009-05-18,2810.57,2782.59,2813.76,2740.92,14.46,0.52,748358.0,8847910.0,1.64
000300.SH,2009-05-19,2840.08,2836.34,2849.63,2821.95,29.51,1.05,977036.0,11654300.0,2.09
000300.SH,2009-05-20,2812.87,2843.55,2849.64,2812.6,-27.22,-0.96,879392.0,10514600.0,1.88
000300.SH,2009-05-21,2750.01,2795.83,2808.29,2735.77,-62.85,-2.23,855354.0,10287600.0,1.83
000300.SH,2009-05-22,2740.68,2733.02,2762.74,2719.12,-9.33,-0.34,614990.0,7440720.0,1.31
000300.SH,2009-05-25,2752.72,2684.21,2761.39,2675.29,12.04,0.44,740917.0,9104880.0,1.58
000300.SH,2009-05-26,2719.76,2757.31,2762.81,2718.56,-32.95,-1.2,723160.0,8889490.0,1.53
000300.SH,2009-05-27,2759.71,2734.42,2768.57,2715.82,39.95,1.47,679766.0,7860220.0,1.44
000300.SH,2009-06-01,2858.34,2798.93,2864.47,2798.93,98.63,3.57,1085650.0,13296800.0,2.29
000300.SH,2009-06-02,2865.1,2878.53,2892.78,2855.06,6.76,0.24,1083380.0,13013200.0,2.29
000300.SH,2009-06-03,2939.39,2865.73,2939.39,2864.71,74.29,2.59,1120730.0,13160700.0,2.36
000300.SH,2009-06-04,2953.75,2924.27,2961.04,2899.67,14.36,0.49,1301280.0,15377100.0,2.74
000300.SH,2009-06-05,2939.31,2966.07,2975.18,2937.18,-14.44,-0.49,1084760.0,13134800.0,2.28
000300.SH,2009-06-08,2948.48,2937.64,2978.23,2912.49,9.17,0.31,961164.0,11453900.0,2.01
000300.SH,2009-06-09,2960.56,2948.95,2960.9,2892.72,12.08,0.41,919899.0,10874700.0,1.91
000300.SH,2009-06-10,2989.6,2972.42,2995.7,2966.59,29.04,0.98,1017900.0,11645500.0,2.11
000300.SH,2009-06-11,2961.63,2982.97,3000.86,2951.27,-27.97,-0.94,871160.0,10189000.0,1.81
000300.SH,2009-06-12,2906.29,2955.57,2976.86,2883.32,-55.34,-1.87,800671.0,9213560.0,1.66
000300.SH,2009-06-15,2966.19,2911.42,2967.1,2898.07,59.91,2.06,743521.0,9268960.0,1.54
000300.SH,2009-06-16,2961.22,2936.51,2979.41,2929.04,-4.97,-0.17,701792.0,8992840.0,1.45
000300.SH,2009-06-17,3010.59,2957.58,3017.41,2930.49,49.37,1.67,772931.0,9994550.0,1.6
000300.SH,2009-06-18,3057.43,3014.44,3061.75,3014.44,46.84,1.56,962813.0,12277700.0,1.99
000300.SH,2009-06-19,3080.0,3061.9,3086.72,3047.27,22.57,0.74,1025180.0,11943400.0,2.12
000300.SH,2009-06-22,3082.56,3106.39,3116.16,3072.53,2.56,0.08,1039530.0,12268500.0,2.15
000300.SH,2009-06-23,3083.9,3036.4,3128.53,3028.45,1.33,0.04,1115070.0,12709500.0,2.3
000300.SH,2009-06-24,3120.73,3079.5,3121.21,3068.24,36.84,1.19,1094240.0,13243100.0,2.25
000300.SH,2009-06-25,3117.92,3125.66,3141.17,3103.87,-2.81,-0.09,828069.0,10770700.0,1.7
000300.SH,2009-06-26,3128.42,3126.23,3137.08,3109.32,10.5,0.34,705009.0,8866350.0,1.45
000300.SH,2009-06-29,3179.97,3132.11,3182.42,3122.16,51.55,1.65,849971.0,10753900.0,1.74
000300.SH,2009-06-30,3166.47,3191.64,3195.72,3159.63,-13.5,-0.42,867824.0,11892600.0,1.78
000300.SH,2009-07-01,3237.9,3153.54,3238.79,3150.65,71.43,2.26,969506.0,12983100.0,2.02
000300.SH,2009-07-02,3282.36,3248.2,3285.09,3247.57,44.46,1.37,1129890.0,15259500.0,2.35
000300.SH,2009-07-03,3327.14,3254.93,3327.67,3249.11,44.78,1.36,1057330.0,14253100.0,2.18
000300.SH,2009-07-06,3374.75,3333.1,3378.06,3333.1,47.62,1.43,1352640.0,17585700.0,2.06
000300.SH,2009-07-07,3340.49,3368.33,3393.22,3327.35,-34.26,-1.02,1296010.0,16045100.0,1.98
000300.SH,2009-07-08,3352.27,3306.43,3368.07,3261.32,11.78,0.35,1138680.0,14730300.0,1.73
000300.SH,2009-07-09,3396.3,3348.22,3396.48,3334.68,44.04,1.31,1130820.0,14825000.0,1.72
000300.SH,2009-07-10,3398.31,3398.91,3428.03,3375.97,2.01,0.06,1061750.0,14074600.0,1.62
000300.SH,2009-07-13,3361.01,3382.57,3403.74,3358.52,-37.3,-1.1,996196.0,13230100.0,1.52
000300.SH,2009-07-14,3454.75,3375.87,3454.75,3375.87,93.74,2.79,1075200.0,14325800.0,1.63
000300.SH,2009-07-15,3493.31,3467.13,3497.51,3467.13,38.55,1.12,1334830.0,17677300.0,2.03
000300.SH,2009-07-16,3501.24,3516.78,3543.02,3489.56,7.94,0.23,1293130.0,17897400.0,1.97
000300.SH,2009-07-17,3519.81,3499.51,3527.47,3482.87,18.57,0.53,1065500.0,14614000.0,1.62
000300.SH,2009-07-20,3591.12,3532.52,3594.87,3515.53,71.31,2.03,1364690.0,18969000.0,2.07
000300.SH,2009-07-21,3539.83,3603.4,3610.33,3533.16,-51.29,-1.43,1306010.0,18493500.0,1.98
000300.SH,2009-07-22,3606.92,3532.63,3607.37,3532.38,67.09,1.9,1152390.0,16887800.0,1.75
000300.SH,2009-07-23,3651.97,3613.6,3653.84,3596.36,45.05,1.25,1163820.0,16098000.0,1.77
000300.SH,2009-07-24,3667.56,3672.21,3687.49,3591.88,15.59,0.43,1279790.0,18220500.0,1.94
000300.SH,2009-07-27,3743.63,3680.15,3744.24,3669.51,76.07,2.07,1388080.0,20082400.0,2.11
000300.SH,2009-07-28,3755.82,3745.55,3756.78,3705.05,12.19,0.33,1462680.0,21047900.0,2.22
000300.SH,2009-07-29,3558.51,3741.78,3765.59,3453.64,-197.31,-5.25,1674060.0,22656000.0,2.53
000300.SH,2009-07-30,3634.82,3587.05,3656.92,3511.29,76.31,2.14,1349690.0,18549400.0,2.04
000300.SH,2009-07-31,3734.62,3670.19,3735.8,3635.55,99.8,2.75,1322400.0,18443200.0,2.0
000300.SH,2009-08-03,3787.03,3754.22,3789.94,3716.57,52.41,1.4,1364160.0,19844100.0,2.03
000300.SH,2009-08-04,3786.62,3803.06,3803.06,3712.43,-0.42,-0.01,1410360.0,20513400.0,2.1
000300.SH,2009-08-05,3740.94,3781.4,3789.13,3691.98,-45.68,-1.21,1334440.0,19401200.0,1.99
000300.SH,2009-08-06,3663.12,3707.91,3739.58,3602.58,-77.82,-2.08,1181020.0,17840600.0,1.75
000300.SH,2009-08-07,3555.1,3655.46,3686.54,3539.7,-108.02,-2.95,1005760.0,14865600.0,1.49
000300.SH,2009-08-10,3544.54,3589.72,3613.46,3485.36,-10.56,-0.3,848707.0,12656500.0,1.25
000300.SH,2009-08-11,3556.38,3558.65,3569.15,3509.72,11.84,0.33,644972.0,9531890.0,0.95
000300.SH,2009-08-12,3397.4,3546.5,3546.5,3390.36,-158.97,-4.47,925354.0,13186800.0,1.37
000300.SH,2009-08-13,3440.82,3398.89,3448.86,3338.85,43.42,1.28,870818.0,12358400.0,1.29
000300.SH,2009-08-14,3344.46,3437.95,3454.95,3334.73,-96.36,-2.8,882486.0,12657300.0,1.3
000300.SH,2009-08-17,3140.27,3283.44,3319.8,3137.48,-204.19,-6.11,917239.0,12124300.0,1.35
000300.SH,2009-08-18,3171.99,3110.71,3186.82,3083.2,31.72,1.01,773430.0,10069100.0,1.13
000300.SH,2009-08-19,3014.57,3178.28,3183.01,2982.22,-157.42,-4.96,816040.0,10477900.0,1.19
000300.SH,2009-08-20,3144.39,3021.25,3146.57,3021.25,129.82,4.31,795192.0,10765600.0,1.16
000300.SH,2009-08-21,3203.62,3135.37,3221.17,3113.7,59.23,1.88,866168.0,11391100.0,1.27
000300.SH,2009-08-24,3229.6,3222.4,3241.52,3178.86,25.98,0.81,804141.0,11090800.0,1.17
000300.SH,2009-08-25,3109.83,3210.85,3210.85,3019.12,-119.77,-3.71,975301.0,12844600.0,1.42
000300.SH,2009-08-26,3172.39,3082.68,3203.79,3065.46,62.56,2.01,820364.0,10979200.0,1.2
000300.SH,2009-08-27,3156.3,3149.57,3212.27,3116.89,-16.08,-0.51,801252.0,10360500.0,1.17
000300.SH,2009-08-28,3046.78,3152.04,3168.19,3030.73,-109.52,-3.47,840179.0,10878700.0,1.23
000300.SH,2009-08-31,2830.27,3003.54,3003.54,2825.77,-216.51,-7.11,845173.0,10556800.0,1.23
000300.SH,2009-09-01,2843.7,2804.58,2901.28,2795.49,13.43,0.47,705353.0,8774320.0,1.03
000300.SH,2009-09-02,2890.93,2824.64,2904.79,2813.62,47.23,1.66,608434.0,7629320.0,0.89
000300.SH,2009-09-03,3051.96,2898.45,3059.99,2892.65,161.04,5.57,931574.0,11882100.0,1.36
000300.SH,2009-09-04,3077.14,3055.35,3099.39,3038.99,25.18,0.82,869847.0,11618200.0,1.27
000300.SH,2009-09-07,3104.21,3097.79,3153.23,3078.13,27.07,0.88,827907.0,11381300.0,1.21
000300.SH,2009-09-08,3170.97,3084.2,3170.97,3047.3,66.76,2.15,839656.0,11796900.0,1.22
000300.SH,2009-09-09,3194.91,3188.31,3207.39,3143.74,23.94,0.76,911912.0,13181400.0,1.33
000300.SH,2009-09-10,3162.91,3179.19,3204.12,3150.17,-31.99,-1.0,665660.0,9146740.0,0.97
000300.SH,2009-09-11,3238.13,3152.82,3253.45,3152.69,75.22,2.38,806897.0,10898900.0,1.17
000300.SH,2009-09-14,3293.39,3248.35,3298.91,3240.53,55.26,1.71,873939.0,11706500.0,1.26
000300.SH,2009-09-15,3302.64,3298.81,3325.74,3264.95,9.25,0.28,870922.0,11641200.0,1.26
000300.SH,2009-09-16,3258.24,3290.39,3296.94,3212.45,-44.41,-1.34,882445.0,12364100.0,1.27
000300.SH,2009-09-17,3320.1,3274.58,3329.12,3274.58,61.86,1.9,913334.0,12532600.0,1.32
000300.SH,2009-09-18,3199.69,3325.06,3330.43,3170.96,-120.41,-3.63,1004880.0,13163200.0,1.45
000300.SH,2009-09-21,3208.6,3163.51,3210.64,3090.61,8.91,0.28,728020.0,9968520.0,1.05
000300.SH,2009-09-22,3131.03,3196.01,3237.22,3131.02,-77.58,-2.42,734251.0,10163400.0,1.06
000300.SH,2009-09-23,3060.07,3130.14,3159.17,3041.42,-70.96,-2.27,660137.0,8904960.0,0.95
000300.SH,2009-09-24,3080.93,3041.82,3122.06,2989.24,20.86,0.68,651521.0,8689130.0,0.94
000300.SH,2009-09-25,3058.53,3057.11,3090.07,3028.41,-22.4,-0.73,458205.0,6073300.0,0.66
000300.SH,2009-09-28,2972.64,3066.37,3088.08,2959.74,-85.88,-2.81,419184.0,5459320.0,0.6
000300.SH,2009-09-29,2972.29,2975.53,2998.55,2923.93,-0.36,-0.01,459324.0,5667440.0,0.66
000300.SH,2009-09-30,3004.81,2992.98,3033.74,2988.29,32.52,1.09,421845.0,5480360.0,0.61
000300.SH,2009-10-09,3163.71,3078.75,3164.03,3071.27,158.9,5.29,568710.0,7606170.0,0.82
000300.SH,2009-10-12,3151.63,3181.58,3193.59,3151.26,-12.08,-0.38,589620.0,8156230.0,0.85
000300.SH,2009-10-13,3198.52,3144.02,3199.92,3140.5,46.89,1.49,507137.0,6857710.0,0.73
000300.SH,2009-10-14,3227.4,3209.07,3276.55,3204.31,28.88,0.9,809781.0,11118300.0,1.16
