Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
600418.SH,2017-11-13,10.0,10.06,10.08,9.93,10.02,0.04,0.4,130714.0,130957.0,0.9031,1.0182,0.71,16.3918,33.8198,1.395,0.3629,0.3817,1.3828,1.8887,189331.0,144744.0,128374.0,1904670.0,1456120.0,6.235,10.0185,0.133528,-0.405354,1.46613,-0.118609,0.519418,11.02,9.02,57643,61210,-0.029066640954700053,1,23,89,2001-08-24
600418.SH,2017-11-14,10.03,9.79,10.07,9.76,10.06,-0.27,-2.68,225378.0,222807.0,1.5571,1.7556,1.36,15.9519,32.9121,1.3575,0.3531,0.3714,1.421,1.9408,189331.0,144744.0,128374.0,1853550.0,1417040.0,6.235,9.88593,0.255406,-0.433036,0.0897589,-0.229896,0.696294,11.07,9.05,79056,151232,-0.31236123769278157,1,23,89,2001-08-24
600418.SH,2017-11-15,9.87,9.81,9.93,9.7,9.79,0.02,0.2,148925.0,146122.0,1.0289,1.1601,0.78,15.9845,32.9793,1.3603,0.3538,0.3722,1.4181,1.9368,189331.0,144744.0,128374.0,1857340.0,1419940.0,6.235,9.81182,0.140581,0.789233,1.92411,-0.122777,0.462011,10.77,8.81,36944,80069,-0.3672973680246062,1,23,89,2001-08-24
600418.SH,2017-11-16,9.8,9.62,9.8,9.6,9.81,-0.19,-1.94,170377.0,164507.0,1.1771,1.3272,0.97,15.6749,32.3406,1.334,0.347,0.365,1.4461,1.9751,189331.0,144744.0,128374.0,1821370.0,1392430.0,6.235,9.65547,0.171649,-0.411328,0.451927,-0.289889,0.560907,10.79,8.83,43529,89084,-0.34278858567797976,1,23,89,2001-08-24
600418.SH,2017-11-17,9.66,9.21,9.68,9.11,9.62,-0.41,-4.26,219980.0,206929.0,1.5198,1.7136,1.27,15.0068,30.9622,1.2771,0.3322,0.3494,1.5104,2.063,189331.0,144744.0,128374.0,1743740.0,1333090.0,6.235,9.40673,0.279603,-0.647193,1.97759,-0.497079,0.800558,10.58,8.66,63530,118437,-0.3013214826776165,1,23,89,2001-08-24
600418.SH,2017-11-20,9.23,9.35,9.43,9.01,9.21,0.14,1.52,129297.0,119388.0,0.8933,1.0072,0.72,15.2349,31.4329,1.2965,0.3373,0.3547,1.4878,2.0321,189331.0,144744.0,128374.0,1770250.0,1353350.0,6.235,9.23361,0.115966,-2.13948,11.3826,-0.46099,0.607925,10.13,8.29,28378,42680,-0.19785136735163297,1,23,89,2001-08-24
600418.SH,2017-11-21,9.34,9.45,9.49,9.27,9.35,0.1,1.07,108304.0,102007.0,0.7482,0.8437,0.61,15.3979,31.7691,1.3104,0.3409,0.3585,1.4721,2.0106,189331.0,144744.0,128374.0,1789180.0,1367830.0,6.235,9.41863,0.172838,0.649419,1.42283,0.369782,0.365803,10.29,8.42,37126,33791,0.048061898254678534,1,23,89,2001-08-24
600418.SH,2017-11-22,9.46,9.28,9.46,9.23,9.45,-0.17,-1.8,113216.0,105759.0,0.7822,0.8819,0.73,15.1209,31.1975,1.2868,0.3347,0.3521,1.499,2.0474,189331.0,144744.0,128374.0,1756990.0,1343220.0,6.235,9.34129,0.151816,-0.121065,-0.736273,-0.461992,0.648324,10.4,8.51,34305,57417,-0.2516843449359888,1,23,89,2001-08-24
600418.SH,2017-11-23,9.28,9.08,9.32,9.06,9.28,-0.2,-2.16,104011.0,95466.0,0.7186,0.8102,0.7,14.795,30.5252,1.2591,0.3275,0.3445,1.5321,2.0925,189331.0,144744.0,128374.0,1719130.0,1314270.0,6.235,9.1784,0.337301,-0.256879,1.04695,-0.634036,0.665889,10.21,8.35,23189,41183,-0.2783773118286122,1,23,89,2001-08-24
600418.SH,2017-11-24,9.06,9.1,9.17,9.04,9.08,0.02,0.22,70650.3,64359.0,0.4881,0.5503,0.52,14.8276,30.5924,1.2619,0.3282,0.3453,1.5287,2.0879,189331.0,144744.0,128374.0,1722910.0,1317170.0,6.235,9.1095,0.238217,-0.357165,0.794423,-0.437749,0.559668,9.99,8.17,20261,22817,-0.05862547825260655,1,23,89,2001-08-24
600418.SH,2017-11-27,9.12,9.23,9.37,9.08,9.1,0.13,1.43,125587.0,115828.0,0.8677,0.9783,1.19,15.0394,31.0295,1.2799,0.3329,0.3502,1.5072,2.0585,189331.0,144744.0,128374.0,1747530.0,1335980.0,6.235,9.22288,0.180727,0.333,0.40215,0.0589064,0.407912,10.01,8.19,53037,32685,0.23816710080644696,1,23,89,2001-08-24
600418.SH,2017-11-28,9.42,9.37,9.55,9.32,9.23,0.14,1.52,136742.0,129005.0,0.9447,1.0652,1.31,15.2675,31.5001,1.2993,0.338,0.3555,1.4847,2.0277,189331.0,144744.0,128374.0,1774030.0,1356250.0,6.235,9.43421,0.150934,-0.127382,0.167265,0.542591,0.646417,10.15,8.31,50791,54432,-0.033642015018886015,1,23,89,2001-08-24
600418.SH,2017-11-29,9.43,9.41,9.47,9.21,9.37,0.04,0.43,114728.0,107265.0,0.7926,0.8937,1.04,15.3327,31.6346,1.3048,0.3394,0.357,1.4783,2.0191,189331.0,144744.0,128374.0,1781610.0,1362040.0,6.235,9.34955,0.143775,1.51482,5.36574,0.409577,0.315032,10.31,8.43,34060,40199,-0.08021053052987008,1,23,89,2001-08-24
600418.SH,2017-11-30,9.41,9.4,9.46,9.3,9.41,-0.01,-0.11,77830.4,73130.6,0.5377,0.6063,0.71,15.3164,31.601,1.3035,0.3391,0.3566,1.4799,2.0213,189331.0,144744.0,128374.0,1779710.0,1360590.0,6.235,9.39616,0.217564,-0.137838,-0.0524746,0.153896,0.476421,10.35,8.47,25479,24604,0.01828365636607824,1,23,89,2001-08-24
600418.SH,2017-12-01,9.4,9.48,9.54,9.35,9.4,0.08,0.85,102042.0,96577.4,0.705,0.7949,0.97,15.4468,31.8699,1.3145,0.3419,0.3597,1.4674,2.0042,189331.0,144744.0,128374.0,1794860.0,1372170.0,6.235,9.46447,0.145822,0.470247,1.438,0.00887782,0.377838,10.34,8.46,37945,35014,0.041012489582734096,1,23,89,2001-08-24
600418.SH,2017-12-04,9.44,9.25,9.44,9.24,9.48,-0.23,-2.43,84256.4,78859.4,0.5821,0.6563,0.76,15.072,31.0967,1.2827,0.3336,0.3509,1.5039,2.0541,189331.0,144744.0,128374.0,1751310.0,1338880.0,6.235,9.35945,0.266296,0.458577,-0.426072,-0.593059,0.545091,10.43,8.53,13121,22983,-0.2719826433249059,1,23,89,2001-08-24
600418.SH,2017-12-05,9.33,9.06,9.36,9.04,9.25,-0.19,-2.05,90787.0,83440.6,0.6272,0.7072,0.88,14.7624,30.458,1.2563,0.3268,0.3437,1.5354,2.0971,189331.0,144744.0,128374.0,1715340.0,1311380.0,6.235,9.19081,0.302775,0.242024,0.876701,-0.384822,0.67041,10.18,8.33,22866,36123,-0.22358762683560301,1,23,89,2001-08-24
600418.SH,2017-12-06,9.09,9.13,9.15,8.95,9.06,0.07,0.77,84942.6,76931.9,0.5868,0.6617,0.9,14.8765,30.6933,1.266,0.3293,0.3464,1.5237,2.0811,189331.0,144744.0,128374.0,1728590.0,1321510.0,6.235,9.05693,0.212437,-0.26733,-0.0214499,-0.166634,0.529632,9.97,8.15,17395,38244,-0.3739036409028697,1,23,89,2001-08-24
600418.SH,2017-12-07,9.14,9.18,9.21,9.08,9.13,0.05,0.55,73146.4,66980.9,0.5054,0.5698,0.83,14.9579,30.8614,1.2729,0.3311,0.3483,1.5154,2.0697,189331.0,144744.0,128374.0,1738060.0,1328750.0,6.235,9.15711,0.215747,0.473813,-0.345276,-0.306612,0.336056,10.04,8.22,25631,20407,0.11414681363327861,1,23,89,2001-08-24
600418.SH,2017-12-08,9.21,9.32,9.37,9.1,9.18,0.14,1.53,95021.0,87818.3,0.6565,0.7402,1.09,15.186,31.332,1.2924,0.3362,0.3536,1.4926,2.0386,189331.0,144744.0,128374.0,1764570.0,1349010.0,6.235,9.24199,0.131887,0.841134,4.25604,0.237976,0.277767,10.1,8.26,38006,33336,0.06809504136377874,1,23,89,2001-08-24
600418.SH,2017-12-11,9.36,9.59,9.75,9.35,9.32,0.27,2.9,195704.0,187341.0,1.3521,1.5245,2.29,15.626,32.2397,1.3298,0.3459,0.3638,1.4506,1.9812,189331.0,144744.0,128374.0,1815690.0,1388090.0,6.235,9.5727,0.093713,3.03045,11.2702,0.0731742,0.130525,10.25,8.39,74862,60466,0.10746894788272925,1,23,89,2001-08-24
600418.SH,2017-12-12,9.63,9.47,9.63,9.46,9.59,-0.12,-1.25,108392.0,103298.0,0.7489,0.8443,1.0,15.4305,31.8363,1.3132,0.3416,0.3593,1.469,2.0063,189331.0,144744.0,128374.0,1792970.0,1370720.0,6.235,9.52998,0.163831,0.0831173,0.0291853,-0.123575,0.600306,10.55,8.63,29200,37947,-0.12949794540668225,1,23,89,2001-08-24
600418.SH,2017-12-13,9.5,9.5,9.58,9.45,9.47,0.03,0.32,81084.8,77123.1,0.5602,0.6316,0.73,15.4793,31.9371,1.3173,0.3427,0.3604,1.4643,2.0,189331.0,144744.0,128374.0,1798650.0,1375070.0,6.235,9.51141,0.20497,-0.0366476,-0.608115,0.346161,0.521529,10.42,8.52,18913,36120,-0.31236418532736393,1,23,89,2001-08-24
600418.SH,2017-12-14,9.57,9.67,9.72,9.43,9.5,0.17,1.79,140946.0,135470.0,0.9738,1.0979,1.27,15.7563,32.5087,1.3409,0.3488,0.3669,1.4386,1.9648,189331.0,144744.0,128374.0,1830830.0,1399670.0,6.235,9.61152,0.155932,1.36064,3.24865,0.446907,0.257655,10.45,8.55,58505,45566,0.1258894597222682,1,23,89,2001-08-24
600418.SH,2017-12-15,9.69,9.54,9.71,9.45,9.67,-0.13,-1.34,114018.0,108862.0,0.7877,0.8882,0.92,15.5445,32.0716,1.3229,0.3441,0.362,1.4582,1.9916,189331.0,144744.0,128374.0,1806220.0,1380860.0,6.235,9.54785,0.201179,0.178062,-0.474829,0.216984,0.548217,10.64,8.7,31038,49682,-0.23043268427205293,1,23,89,2001-08-24
600418.SH,2017-12-18,9.98,9.66,10.2,9.6,9.54,0.12,1.26,371898.0,367344.0,2.5694,2.897,2.9,15.74,32.475,1.3395,0.3484,0.3665,1.4401,1.9669,189331.0,144744.0,128374.0,1828940.0,1398220.0,6.235,9.87755,0.0908125,-0.42437,0.996499,0.478096,0.675654,10.49,8.59,170176,171705,-0.003293150256856474,1,23,89,2001-08-24
600418.SH,2017-12-19,9.6,9.52,9.63,9.46,9.66,-0.14,-1.45,191394.0,181930.0,1.3223,1.4909,1.17,15.5119,32.0044,1.3201,0.3434,0.3612,1.4613,1.9958,189331.0,144744.0,128374.0,1802430.0,1377960.0,6.235,9.50551,0.265217,-0.505919,-0.136285,0.0012855,0.60921,10.63,8.69,62410,110671,-0.2785495441556468,1,23,89,2001-08-24
600418.SH,2017-12-20,9.52,9.26,9.52,9.25,9.52,-0.26,-2.73,131201.0,122679.0,0.9064,1.022,0.73,15.0883,31.1303,1.284,0.334,0.3513,1.5023,2.0518,189331.0,144744.0,128374.0,1753210.0,1340330.0,6.235,9.35048,0.188901,0.135543,-0.326578,0.0911705,0.652361,10.47,8.57,32817,55854,-0.259361461699096,1,23,89,2001-08-24
600418.SH,2017-12-21,9.21,9.29,9.36,9.1,9.26,0.03,0.32,145682.0,134811.0,1.0065,1.1348,0.77,15.1372,31.2312,1.2882,0.3351,0.3525,1.4974,2.0452,189331.0,144744.0,128374.0,1758890.0,1344670.0,6.235,9.25381,0.10223,-0.542372,1.00926,-0.193585,0.571523,10.19,8.33,77899,86123,-0.04937894076046624,1,23,89,2001-08-24
600418.SH,2017-12-22,9.38,9.53,9.64,9.38,9.29,0.24,2.58,193292.0,184713.0,1.3354,1.5057,1.01,15.5282,32.038,1.3215,0.3437,0.3616,1.4597,1.9937,189331.0,144744.0,128374.0,1804330.0,1379410.0,6.235,9.55614,0.102125,1.64927,5.10601,0.295132,0.323095,10.22,8.36,67181,61130,0.047733974479455175,1,23,89,2001-08-24
600418.SH,2017-12-25,9.57,9.39,9.58,9.34,9.53,-0.14,-1.47,115064.0,108708.0,0.795,0.8963,0.56,15.3001,31.5673,1.3021,0.3387,0.3563,1.4815,2.0234,189331.0,144744.0,128374.0,1777820.0,1359140.0,6.235,9.44763,0.17645,0.951614,2.72418,0.109371,0.474864,10.48,8.58,32852,46275,-0.16879720073074717,1,23,89,2001-08-24
600418.SH,2017-12-26,9.39,9.42,9.5,9.27,9.39,0.03,0.32,110378.0,103688.0,0.7626,0.8598,0.71,15.349,31.6682,1.3062,0.3398,0.3574,1.4768,2.017,189331.0,144744.0,128374.0,1783500.0,1363490.0,6.235,9.39394,0.332974,0.180656,0.979933,0.251132,0.49367,10.33,8.45,44526,53737,-0.09300075465656622,1,23,89,2001-08-24
600418.SH,2017-12-27,9.42,9.7,10.08,9.34,9.42,0.28,2.97,339022.0,329565.0,2.3422,2.6409,2.44,15.8052,32.6095,1.3451,0.3499,0.368,1.4341,1.9588,189331.0,144744.0,128374.0,1836510.0,1404010.0,6.235,9.72105,0.29268,4.92487,29.3103,0.876241,0.12991,10.36,8.48,122760,141464,-0.06964490292255089,1,23,89,2001-08-24
600418.SH,2017-12-28,9.69,9.66,10.02,9.65,9.7,-0.04,-0.41,339304.0,333026.0,2.3442,2.6431,1.88,15.74,32.475,1.3395,0.3484,0.3665,1.4401,1.9669,189331.0,144744.0,128374.0,1828940.0,1398220.0,6.235,9.81498,0.115251,1.35718,5.9534,0.514156,0.498614,10.67,8.73,118099,154752,-0.1333983000161876,1,23,89,2001-08-24
600418.SH,2017-12-29,9.62,9.46,9.63,9.33,9.66,-0.2,-2.07,187096.0,176728.0,1.2926,1.4574,0.85,15.4142,31.8027,1.3118,0.3412,0.3589,1.4705,2.0085,189331.0,144744.0,128374.0,1791070.0,1369280.0,6.235,9.44583,0.114369,-2.23774,9.79314,0.0344435,0.696632,10.63,8.69,42346,76809,-0.28868131672554115,1,23,89,2001-08-24
600418.SH,2018-01-02,9.46,9.52,9.59,9.39,9.46,0.06,0.63,143735.0,136707.0,0.993,1.1197,0.66,15.5119,32.0044,1.3201,0.3434,0.3612,1.9958,1.9958,189331.0,144744.0,128374.0,1802430.0,1377960.0,6.235,9.51101,0.162034,2.07726,6.88448,-0.178442,0.215367,10.41,8.51,55065,47005,0.07905598937794861,1,23,89,2001-08-24
600418.SH,2018-01-03,9.51,9.6,9.64,9.42,9.52,0.08,0.84,197230.0,188151.0,1.3626,1.5364,0.88,15.6423,32.2733,1.3312,0.3463,0.3642,1.9792,1.9792,189331.0,144744.0,128374.0,1817580.0,1389540.0,6.235,9.53967,0.145247,2.17233,9.89358,-0.238548,0.252731,10.47,8.57,79830,77999,0.012905606335857422,1,23,89,2001-08-24
600418.SH,2018-01-04,9.61,9.48,9.61,9.44,9.6,-0.12,-1.25,166657.0,158552.0,1.1514,1.2982,0.69,15.4468,31.8699,1.3145,0.3419,0.3597,2.0042,2.0042,189331.0,144744.0,128374.0,1794860.0,1372170.0,6.235,9.51367,0.239216,0.486935,0.0437053,-0.18044,0.530711,10.56,8.64,58224,89075,-0.20843558901364492,1,23,89,2001-08-24
600418.SH,2018-01-05,9.53,9.37,9.53,9.34,9.48,-0.11,-1.16,160526.0,150928.0,1.109,1.2505,0.78,15.2675,31.5001,1.2993,0.338,0.3555,2.0277,2.0277,189331.0,144744.0,128374.0,1774030.0,1356250.0,6.235,9.40208,0.176869,-0.233692,-0.496154,-0.297528,0.708805,10.43,8.53,37612,90300,-0.41138559277911885,1,23,89,2001-08-24
600418.SH,2018-01-08,9.38,9.41,9.48,9.31,9.37,0.04,0.43,161906.0,151798.0,1.1186,1.2612,0.95,15.3327,31.6346,1.3048,0.3394,0.357,2.0191,2.0191,189331.0,144744.0,128374.0,1781610.0,1362040.0,6.235,9.37574,0.135585,-0.588115,0.0289741,0.357531,0.650816,10.31,8.43,51673,79482,-0.2113341040812809,1,23,89,2001-08-24
600418.SH,2018-01-09,9.4,9.36,9.47,9.32,9.41,-0.05,-0.53,122573.0,114900.0,0.8468,0.9548,0.74,15.2512,31.4665,1.2979,0.3376,0.3551,2.0299,2.0299,189331.0,144744.0,128374.0,1772140.0,1354800.0,6.235,9.37399,0.119121,3.60787,19.807,0.168747,0.229389,10.35,8.47,40555,46264,-0.06535636745237754,1,23,89,2001-08-24
600418.SH,2018-01-10,9.32,9.19,9.34,9.14,9.36,-0.17,-1.82,158483.0,146162.0,1.0949,1.2345,0.98,14.9742,30.895,1.2743,0.3315,0.3487,2.0675,2.0675,189331.0,144744.0,128374.0,1739950.0,1330190.0,6.235,9.22255,0.13262,-0.326056,0.158504,0.0449446,0.641907,10.3,8.42,43061,70942,-0.24396236827244952,1,23,89,2001-08-24
600418.SH,2018-01-11,9.25,9.23,9.28,9.16,9.19,0.04,0.44,84736.7,78160.6,0.5854,0.6601,0.55,15.0394,31.0295,1.2799,0.3329,0.3502,2.0585,2.0585,189331.0,144744.0,128374.0,1747530.0,1335980.0,6.235,9.22395,0.149238,2.14733,8.85755,-0.0186844,0.320213,10.11,8.27,23712,32592,-0.1572745157526999,1,23,89,2001-08-24
600418.SH,2018-01-12,9.25,9.33,9.37,9.22,9.23,0.1,1.08,131278.0,122246.0,0.907,1.0226,0.95,15.2023,31.3656,1.2937,0.3365,0.354,2.0364,2.0364,189331.0,144744.0,128374.0,1766460.0,1350460.0,6.235,9.31203,0.160156,1.38887,2.05106,0.437995,0.233372,10.15,8.31,49310,33125,0.19673356993870603,1,23,89,2001-08-24
600418.SH,2018-01-15,9.26,9.04,9.3,9.01,9.33,-0.29,-3.11,152154.0,138734.0,1.0512,1.1852,1.15,14.7298,30.3907,1.2535,0.3261,0.343,2.1018,2.1018,189331.0,144744.0,128374.0,1711550.0,1308480.0,6.235,9.11802,0.191576,-2.70755,12.3918,-0.337873,0.83667,10.26,8.4,30109,66868,-0.3783246710840731,1,23,89,2001-08-24
600418.SH,2018-01-16,9.04,9.06,9.11,9.02,9.04,0.02,0.22,84017.4,76177.9,0.5805,0.6545,0.65,14.7624,30.458,1.2563,0.3268,0.3437,2.0971,2.0971,189331.0,144744.0,128374.0,1715340.0,1311380.0,6.235,9.06693,0.258733,0.104131,-0.381308,-0.381866,0.563622,9.94,8.14,22479,29924,-0.14178058108936922,1,23,89,2001-08-24
600418.SH,2018-01-17,9.03,9.07,9.08,8.88,9.06,0.01,0.11,126449.0,113469.0,0.8736,0.985,1.04,14.7787,30.4916,1.2577,0.3272,0.3441,2.0948,2.0948,189331.0,144744.0,128374.0,1717230.0,1312830.0,6.235,8.97353,0.0980712,0.00912493,0.407775,-0.427705,0.4679,9.97,8.15,31817,49158,-0.21337555711916287,1,23,89,2001-08-24
600418.SH,2018-01-18,9.04,9.01,9.07,8.99,9.07,-0.06,-0.66,62941.3,56832.6,0.4348,0.4903,0.54,14.6809,30.2899,1.2494,0.325,0.3418,2.1088,2.1088,189331.0,144744.0,128374.0,1705870.0,1304140.0,6.235,9.02946,0.325829,-0.050607,0.62014,-0.465343,0.525483,9.98,8.16,11569,24649,-0.36078565972768556,1,23,89,2001-08-24
600418.SH,2018-01-19,9.01,8.99,9.05,8.98,9.01,-0.02,-0.22,65571.2,59087.1,0.453,0.5108,0.59,14.6483,30.2226,1.2466,0.3243,0.3411,2.1135,2.1135,189331.0,144744.0,128374.0,1702090.0,1301250.0,6.235,9.01113,0.276281,0.355912,-0.137076,-0.343284,0.44727,9.91,8.11,18472,22128,-0.09000741566441606,1,23,89,2001-08-24
600418.SH,2018-01-22,8.98,9.08,9.09,8.9,8.99,0.09,1.0,123757.0,111583.0,0.855,0.964,1.26,14.795,30.5252,1.2591,0.3275,0.3445,2.0925,2.0925,189331.0,144744.0,128374.0,1719130.0,1314270.0,6.235,9.01624,0.1999,0.654155,3.32881,0.108302,0.40747,9.89,8.09,58982,54136,0.04390281148799289,1,23,89,2001-08-24
600418.SH,2018-01-23,9.07,9.02,9.08,9.0,9.08,-0.06,-0.66,113061.0,102038.0,0.7811,0.8807,1.22,14.6972,30.3235,1.2508,0.3253,0.3422,2.1064,2.1064,189331.0,144744.0,128374.0,1707770.0,1305590.0,6.235,9.02501,0.170784,0.0838858,-0.344399,0.0201045,0.524807,9.99,8.17,65678,69690,-0.029637777682601934,1,23,89,2001-08-24
600418.SH,2018-01-24,9.02,8.91,9.03,8.85,9.02,-0.11,-1.22,143789.0,128105.0,0.9934,1.1201,1.46,14.518,29.9537,1.2355,0.3214,0.338,2.1324,2.1324,189331.0,144744.0,128374.0,1686940.0,1289670.0,6.235,8.90924,0.12937,0.148335,-0.273182,0.0203125,0.569134,9.92,8.12,35522,90395,-0.43562168372621346,1,23,89,2001-08-24
600418.SH,2018-01-25,8.89,8.89,8.94,8.88,8.91,-0.02,-0.22,129922.0,115638.0,0.8976,1.0121,1.28,14.4854,29.8864,1.2327,0.3207,0.3373,2.1372,2.1372,189331.0,144744.0,128374.0,1683150.0,1286770.0,6.235,8.90063,0.137429,1.35046e-06,-0.921907,-0.129106,0.5,9.8,8.02,47145,82062,-0.2700253294964235,1,23,89,2001-08-24
600418.SH,2018-01-26,8.87,8.84,8.91,8.83,8.89,-0.05,-0.56,90167.5,80019.4,0.6229,0.7024,0.78,14.4039,29.7184,1.2258,0.3189,0.3354,2.1493,2.1493,189331.0,144744.0,128374.0,1673690.0,1279530.0,6.235,8.87453,0.329818,0.112729,-1.43407,-0.65722,0.54857,9.78,8.0,24387,43262,-0.2787042463636848,1,23,89,2001-08-24
600418.SH,2018-01-29,8.8,8.61,8.83,8.48,8.84,-0.23,-2.6,268651.0,232531.0,1.856,2.0927,2.24,14.0292,28.9451,1.1939,0.3106,0.3267,2.2067,2.2067,189331.0,144744.0,128374.0,1630140.0,1246240.0,6.235,8.65549,0.200773,0.0397046,1.40088,0.0469295,0.639767,9.72,7.96,85398,137110,-0.23056514750994928,1,23,89,2001-08-24
600418.SH,2018-01-30,8.57,8.56,8.62,8.52,8.61,-0.05,-0.58,79359.3,67917.8,0.5483,0.6182,0.53,13.9477,28.7771,1.187,0.3088,0.3248,2.2196,2.2196,189331.0,144744.0,128374.0,1620680.0,1239010.0,6.235,8.55827,0.129399,0.0372299,-0.214968,0.228972,0.524131,9.47,7.75,26164,19499,0.14606721349557086,1,23,89,2001-08-24
600418.SH,2018-01-31,8.56,8.16,8.56,8.13,8.56,-0.4,-4.67,195792.0,162836.0,1.3527,1.5252,1.38,13.2959,27.4323,1.1315,0.2943,0.3096,2.3284,2.3284,189331.0,144744.0,128374.0,1544940.0,1181110.0,6.235,8.31677,0.265419,-0.904276,3.23785,-0.329011,0.795173,9.42,7.7,68752,89131,-0.12582871524332695,1,23,89,2001-08-24
600418.SH,2018-02-01,8.11,7.8,8.18,7.79,8.16,-0.36,-4.41,186508.0,148483.0,1.2885,1.4528,1.22,12.7094,26.2221,1.0816,0.2813,0.2959,2.4359,2.4359,189331.0,144744.0,128374.0,1476780.0,1129000.0,6.235,7.96118,0.227631,-1.53029,4.13588,-0.0879414,0.847698,8.98,7.34,66951,76820,-0.06866024167586351,1,23,89,2001-08-24
600418.SH,2018-02-02,7.78,7.79,7.9,7.5,7.8,-0.01,-0.13,97614.6,75289.2,0.6744,0.7604,0.59,12.6931,26.1885,1.0802,0.281,0.2956,2.439,2.439,189331.0,144744.0,128374.0,1474890.0,1127550.0,6.235,7.7129,0.143042,1.13777,4.60453,-0.45429,0.348771,8.58,7.02,25515,25711,-0.0019972866573532383,1,23,89,2001-08-24
600418.SH,2018-02-05,7.65,7.72,7.79,7.58,7.79,-0.07,-0.9,54100.2,41836.9,0.3738,0.4214,0.33,12.579,25.9531,1.0705,0.2785,0.2929,2.4611,2.4611,189331.0,144744.0,128374.0,1461640.0,1117420.0,6.235,7.73323,0.232403,1.07875,1.04958,-0.344879,0.299225,8.57,7.01,15461,13230,0.07840888008821495,1,23,89,2001-08-24
600418.SH,2018-02-06,7.55,7.33,7.71,7.3,7.72,-0.39,-5.05,130603.0,98032.4,0.9023,1.0174,1.06,11.9435,24.642,1.0164,0.2644,0.2781,2.5921,2.5921,189331.0,144744.0,128374.0,1387800.0,1060970.0,6.235,7.50613,0.238333,0.156421,0.514934,-0.529506,0.622342,8.49,6.95,47548,54494,-0.0666980477320432,1,23,89,2001-08-24
600418.SH,2018-02-07,7.55,7.38,7.55,7.25,7.33,0.05,0.68,108657.0,80661.3,0.7507,0.8464,0.82,12.025,24.8101,1.0233,0.2662,0.28,2.5745,2.5745,189331.0,144744.0,128374.0,1397260.0,1068210.0,6.235,7.42346,0.12256,0.61848,4.26182,-0.200096,0.481809,8.06,6.6,43209,45786,-0.028083044622828252,1,23,89,2001-08-24
600418.SH,2018-02-08,7.39,7.5,7.54,7.39,7.38,0.12,1.63,75831.4,56875.7,0.5239,0.5909,0.66,12.2205,25.2135,1.04,0.2705,0.2846,2.5333,2.5333,189331.0,144744.0,128321.0,1419980.0,1085580.0,6.235,7.50029,0.213,-0.11562,-0.159465,-0.171245,0.452282,8.12,6.64,26740,28967,-0.03965833630316965,1,23,89,2001-08-24
600418.SH,2018-02-09,7.35,7.3,7.48,7.18,7.5,-0.2,-2.67,116966.0,85663.7,0.8081,0.9115,1.25,11.8947,24.5412,1.0123,0.2633,0.277,2.6027,2.6027,189331.0,144744.0,128321.0,1382120.0,1056630.0,6.235,7.3238,0.14794,-1.12519,3.9182,-0.0526042,0.640013,8.25,6.75,27242,43200,-0.22534152632530155,1,23,89,2001-08-24
600418.SH,2018-02-12,7.35,7.53,7.58,7.34,7.3,0.23,3.15,81219.1,60831.3,0.5611,0.6329,0.84,12.2694,25.3144,1.0441,0.2716,0.2857,2.5232,2.5232,189331.0,144744.0,128321.0,1425660.0,1089920.0,6.235,7.48978,0.153412,2.76439,11.8947,-0.187516,0.164467,8.03,6.57,35265,24419,0.18206473485852498,1,23,89,2001-08-24
600418.SH,2018-02-13,7.68,7.59,7.74,7.58,7.53,0.06,0.8,79165.2,60429.7,0.5469,0.6169,0.77,12.3672,25.5161,1.0525,0.2738,0.288,2.5033,2.5033,189331.0,144744.0,128321.0,1437020.0,1098600.0,6.235,7.63336,0.169153,0.03507,-0.223366,0.19204,0.591644,8.28,6.78,25612,23171,0.05031791215584994,1,23,89,2001-08-24
600418.SH,2018-02-14,7.67,7.65,7.67,7.54,7.59,0.06,0.79,52346.7,39887.1,0.3617,0.4079,0.57,12.4649,25.7178,1.0608,0.2759,0.2902,2.4837,2.4837,189331.0,144744.0,128321.0,1448380.0,1107290.0,6.235,7.61979,0.231436,0.0901114,0.228735,0.570613,0.451441,8.35,6.83,9149,13223,-0.18103364295771474,1,23,89,2001-08-24
600418.SH,2018-02-22,7.68,7.78,7.84,7.68,7.65,0.13,1.7,73409.7,57047.2,0.5072,0.5721,0.91,12.6768,26.1548,1.0788,0.2806,0.2952,2.4422,2.4422,189331.0,144744.0,128321.0,1473000.0,1126110.0,6.235,7.77108,0.123267,0.63633,-0.128729,-0.4178,0.295065,8.42,6.89,28185,27228,0.017745290741234966,1,23,89,2001-08-24
