Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
000990.SZ,2010-01-19,18.5,18.0,18.54,17.82,18.49,-0.49,-2.65,35637.8,64283.1,1.3604,2.2269,0.89,194.499,246.703,3.4111,2.1243,1.9046,0.404,0.404,29703.2,26197.4,16003.0,534658.0,471554.0,2.921,18.0379,0.124277,-0.0358297,-0.642687,0.0848751,0.611401,20.34,16.64,7113,13560,-0.31090241428138565,1,15,56,2000-07-06
000990.SZ,2010-01-20,18.0,16.2,18.15,16.2,18.0,-1.8,-10.0,91998.8,154490.0,3.5117,5.7488,2.27,175.049,222.033,3.07,1.9119,1.7142,0.4489,0.4489,29703.2,26197.4,16003.0,481192.0,424398.0,2.921,16.7926,0.141762,-2.11822,7.72853,-0.226857,0.922176,19.8,16.2,26440,57638,-0.3682557179889778,1,15,56,2000-07-06
000990.SZ,2010-01-21,16.0,15.81,16.33,15.78,16.2,-0.39,-2.41,47613.6,76501.0,1.8175,2.9753,0.92,170.835,216.688,2.9961,1.8659,1.6729,0.4599,0.4599,29703.2,26197.4,16003.0,469608.0,414181.0,2.921,16.0671,0.294304,-0.621617,0.259011,-0.437779,0.664118,17.82,14.58,19634,25151,-0.12158478345615636,1,15,56,2000-07-06
000990.SZ,2010-01-22,15.76,15.3,15.77,14.9,15.81,-0.51,-3.23,49632.8,75452.9,1.8946,3.1015,0.94,165.324,209.698,2.8995,1.8057,1.6189,0.4753,0.4753,29703.2,26197.4,16003.0,454460.0,400821.0,2.921,15.2022,0.0590132,-0.571792,0.947595,-0.36815,0.645522,17.39,14.23,19917,25337,-0.12012595239969635,1,15,56,2000-07-06
000990.SZ,2010-01-25,15.3,15.32,15.72,15.06,15.3,0.02,0.13,15341.2,23738.7,0.5856,0.9586,0.28,165.54,209.972,2.9032,1.808,1.621,0.4746,0.4746,29703.2,26197.4,16003.0,455054.0,401345.0,2.921,15.4738,0.128153,0.0895336,0.737395,-0.130336,0.453171,16.83,13.77,3614,,,1,15,56,2000-07-06
000990.SZ,2010-01-26,15.53,14.54,15.88,14.35,15.32,-0.78,-5.09,47745.3,72473.6,1.8225,2.9835,0.99,157.112,199.281,2.7554,1.716,1.5385,0.5001,0.5001,29703.2,26197.4,16003.0,431885.0,380911.0,2.921,15.1792,0.238715,0.247266,2.43154,0.304012,0.613834,16.85,13.79,16844,27423,-0.24206012683665423,1,15,56,2000-07-06
000990.SZ,2010-01-27,14.55,14.25,14.78,14.05,14.54,-0.29,-1.99,22139.3,31723.6,0.8451,1.3834,0.44,153.978,195.307,2.7005,1.6817,1.5078,0.5103,0.5103,29703.2,26197.4,16003.0,423271.0,373313.0,2.921,14.3291,0.162767,-0.887748,2.66786,-0.503787,0.646915,15.99,13.09,3810,,,1,15,56,2000-07-06
000990.SZ,2010-01-28,14.25,14.79,14.85,14.15,14.25,0.54,3.79,36082.2,52969.9,1.3773,2.2547,0.99,159.813,202.708,2.8028,1.7455,1.565,0.4917,0.4917,29703.2,26197.4,16003.0,439311.0,387460.0,2.921,14.6803,0.195998,0.358109,0.279316,0.160512,0.284113,15.68,12.83,19115,13073,0.18701903777730847,1,15,56,2000-07-06
000990.SZ,2010-01-29,14.79,15.23,15.35,14.6,14.79,0.44,2.98,26834.7,40713.6,1.0243,1.6769,0.78,164.567,208.738,2.8862,1.7974,1.6115,0.4775,0.4775,29703.2,26197.4,16003.0,452380.0,398987.0,2.921,15.172,0.149879,0.917544,1.59415,0.0567834,0.238379,16.27,13.31,8258,,,1,15,56,2000-07-06
000990.SZ,2010-02-01,15.23,14.89,15.44,14.75,15.23,-0.34,-2.23,21709.5,32662.2,0.8287,1.3566,0.73,160.893,204.079,2.8218,1.7573,1.5755,0.4884,0.4884,29703.2,26197.4,16003.0,442281.0,390080.0,2.921,15.0451,0.16983,-0.166056,0.419604,-0.338586,0.612291,16.75,13.71,4307,,,1,15,56,2000-07-06
000990.SZ,2010-02-02,14.91,14.99,15.2,14.91,14.89,0.1,0.67,39801.7,59822.4,1.5193,2.4871,1.29,161.974,205.449,2.8407,1.7691,1.5861,0.4851,0.4851,29703.2,26197.4,16003.0,445252.0,392700.0,2.921,15.0301,0.181498,-0.229585,2.40547,0.259981,0.565725,16.38,13.4,23370,20198,0.07301273465617218,1,15,56,2000-07-06
000990.SZ,2010-02-03,14.8,15.51,15.64,14.69,14.99,0.52,3.47,31570.4,48181.5,1.2051,1.9728,1.08,167.593,212.576,2.9393,1.8305,1.6411,0.4688,0.4688,29703.2,26197.4,16003.0,460697.0,406322.0,2.921,15.2616,0.176845,1.39861,4.6723,0.386626,0.295301,16.49,13.49,14341,8180,0.271938300903427,1,15,56,2000-07-06
000990.SZ,2010-02-04,15.48,15.61,15.82,15.3,15.51,0.1,0.64,28425.3,44287.7,1.085,1.7763,0.91,168.673,213.947,2.9582,1.8423,1.6517,0.4658,0.4658,29703.2,26197.4,16003.0,463668.0,408942.0,2.921,15.5803,0.175163,0.0762053,1.43653,0.150084,0.421206,17.06,13.96,12310,11144,0.05028453863103694,1,15,56,2000-07-06
000990.SZ,2010-02-05,15.35,15.2,15.48,14.91,15.61,-0.41,-2.63,19632.3,29907.6,0.7494,1.2268,0.66,164.243,208.327,2.8805,1.7939,1.6083,0.4784,0.4784,29703.2,26197.4,16003.0,451489.0,398201.0,2.921,15.2339,0.187398,0.101679,-0.76514,-0.400575,0.471528,17.17,14.05,7397,,,1,15,56,2000-07-06
000990.SZ,2010-02-08,15.2,14.69,15.25,14.1,15.2,-0.51,-3.36,36422.1,53027.0,1.3903,2.276,1.29,158.732,201.337,2.7839,1.7337,1.5544,0.495,0.495,29703.2,26197.4,16003.0,436341.0,384840.0,2.921,14.559,0.167866,0.414637,0.243482,-0.155548,0.522561,16.72,13.68,12275,,,1,15,56,2000-07-06
000990.SZ,2010-02-09,14.6,14.53,14.72,14.15,14.69,-0.16,-1.09,10599.3,15447.5,0.4046,0.6623,0.34,157.004,199.145,2.7535,1.7148,1.5374,0.5005,0.5005,29703.2,26197.4,16003.0,431588.0,380649.0,2.921,14.5741,0.148669,1.98567,10.1107,-0.220783,0.284454,16.16,13.22,4374,,,1,15,56,2000-07-06
000990.SZ,2010-02-10,14.63,14.74,14.83,14.5,14.53,0.21,1.45,8186.27,12002.9,0.3125,0.5115,0.32,159.273,202.023,2.7933,1.7396,1.5597,0.4933,0.4933,29703.2,26197.4,16003.0,437826.0,386150.0,2.921,14.6622,0.182773,0.641966,-0.0150475,0.105679,0.363884,15.98,13.08,1236,,,1,15,56,2000-07-06
000990.SZ,2010-02-11,14.79,14.56,14.79,14.48,14.74,-0.18,-1.22,6434.83,9399.4,0.2456,0.4021,0.31,157.328,199.556,2.7592,1.7183,1.5406,0.4994,0.4994,29703.2,26197.4,16003.0,432479.0,381435.0,2.921,14.6071,0.255673,0.0204693,2.39221,-0.153201,0.530457,16.21,13.27,0,,,1,15,56,2000-07-06
000990.SZ,2010-02-12,14.57,14.75,14.82,14.57,14.56,0.19,1.3,7218.75,10627.5,0.2756,0.4511,0.44,159.381,202.16,2.7952,1.7408,1.5607,0.493,0.493,29703.2,26197.4,16003.0,438123.0,386412.0,2.921,14.722,0.33033,0.259606,2.17906,0.491541,0.424786,16.02,13.1,1326,,,1,15,56,2000-07-06
000990.SZ,2010-02-22,14.79,14.69,14.88,14.6,14.75,-0.06,-0.41,7890.44,11597.1,0.3012,0.4931,0.57,158.732,201.337,2.7839,1.7337,1.5544,0.495,0.495,29703.2,26197.4,16003.0,436341.0,384840.0,2.921,14.6977,0.146227,-0.109251,0.876292,0.0148991,0.55562,16.23,13.28,1113,2169,-0.3226684582236527,1,15,56,2000-07-06
000990.SZ,2010-02-23,14.7,15.1,15.1,14.5,14.69,0.41,2.79,14132.0,20960.0,0.5394,0.8831,1.75,163.163,206.957,2.8616,1.7821,1.5978,0.4816,0.4816,29703.2,26197.4,16003.0,448519.0,395581.0,2.921,14.8316,0.296454,1.50908,4.42513,0.63793,0.276863,16.16,13.22,2606,,,1,15,56,2000-07-06
000990.SZ,2010-02-24,15.08,15.74,15.8,14.99,15.1,0.64,4.24,25131.5,39047.0,0.9593,1.5704,2.86,170.078,215.728,2.9828,1.8576,1.6655,0.462,0.462,29703.2,26197.4,16003.0,467529.0,412348.0,2.921,15.5371,0.223659,0.243587,1.7437,0.430016,0.322906,16.61,13.59,6876,,,1,15,56,2000-07-06
000990.SZ,2010-02-25,15.74,15.69,15.85,15.52,15.74,-0.05,-0.32,20496.2,32001.6,0.7824,1.2808,1.69,169.538,215.043,2.9734,1.8517,1.6602,0.4635,0.4635,29703.2,26197.4,16003.0,466044.0,411038.0,2.921,15.6135,0.16974,1.14292,6.21886,0.225919,0.374881,17.31,14.17,3075,6880,-0.3814928422775088,1,15,56,2000-07-06
000990.SZ,2010-02-26,15.7,16.02,16.18,15.63,15.69,0.33,2.1,27563.2,44083.5,1.0521,1.7224,1.84,173.104,219.566,3.0359,1.8906,1.6951,0.4539,0.4539,29703.2,26197.4,16003.0,475846.0,419683.0,2.921,15.9936,0.168233,0.673145,0.363144,0.136739,0.279977,17.26,14.12,8986,7411,0.09661021646470808,1,15,56,2000-07-06
000990.SZ,2010-03-01,16.03,15.9,16.03,15.71,16.02,-0.12,-0.75,22543.2,35634.5,0.8605,1.4087,1.18,171.807,217.921,3.0132,1.8765,1.6824,0.4573,0.4573,29703.2,26197.4,16003.0,472282.0,416539.0,2.921,15.8072,0.197356,-0.671938,1.48551,-0.227099,0.577955,17.62,14.42,5365,9764,-0.2906847278755564,1,15,56,2000-07-06
000990.SZ,2010-03-02,15.9,15.77,16.04,15.72,15.9,-0.13,-0.82,17304.3,27422.0,0.6605,1.0813,0.79,170.402,216.14,2.9885,1.8611,1.6687,0.4611,0.4611,29703.2,26197.4,16003.0,468420.0,413134.0,2.921,15.8469,0.171752,1.18557,2.26425,-0.295036,0.390356,17.49,14.31,4137,3385,0.10016295729969131,1,15,56,2000-07-06
000990.SZ,2010-03-03,15.75,15.98,16.1,15.56,15.77,0.21,1.33,18110.5,28676.7,0.6913,1.1317,0.8,172.671,219.018,3.0283,1.8859,1.6909,0.455,0.455,29703.2,26197.4,16003.0,474658.0,418635.0,2.921,15.8343,0.266578,0.791382,1.34812,0.381296,0.342201,17.35,14.19,5326,,,1,15,56,2000-07-06
000990.SZ,2010-03-04,15.97,14.96,16.05,14.88,15.98,-1.02,-6.38,24512.4,38198.9,0.9357,1.5317,1.16,161.65,205.038,2.835,1.7655,1.5829,0.4861,0.4861,29703.2,26197.4,16003.0,444360.0,391914.0,2.921,15.5835,0.215486,-0.910955,2.74603,-0.360858,0.816703,17.58,14.38,3849,7155,-0.29424248332438474,1,15,56,2000-07-06
000990.SZ,2010-03-05,15.05,14.98,15.34,14.96,14.96,0.02,0.13,16127.5,24346.3,0.6156,1.0078,0.73,161.866,205.312,2.8388,1.7679,1.5851,0.4854,0.4854,29703.2,26197.4,16003.0,444955.0,392438.0,2.921,15.0961,0.175843,-0.0773544,1.98844,-0.0486411,0.544982,16.46,13.46,3778,,,1,15,56,2000-07-06
000990.SZ,2010-03-08,15.0,15.07,15.35,15.0,14.98,0.09,0.6,6962.39,10530.0,0.2658,0.4351,0.35,162.839,206.546,2.8559,1.7785,1.5946,0.4825,0.4825,29703.2,26197.4,16003.0,447628.0,394795.0,2.921,15.1241,0.199081,-0.556321,1.97423,-0.122477,0.648456,16.48,13.48,1042,,,1,15,56,2000-07-06
000990.SZ,2010-03-09,15.22,15.55,15.56,15.07,15.07,0.48,3.19,13822.8,21170.7,0.5276,0.8638,0.83,168.025,213.124,2.9468,1.8352,1.6454,0.4676,0.4676,29703.2,26197.4,16003.0,461885.0,407370.0,2.921,15.3158,0.368619,1.2016,1.31844,0.492992,0.176442,16.58,13.56,3497,,,1,15,56,2000-07-06
000990.SZ,2010-03-10,16.65,15.84,17.02,15.55,15.55,0.29,1.87,120657.0,196396.0,4.6057,7.5396,7.59,171.159,217.099,3.0018,1.8694,1.6761,0.4591,0.4591,29703.2,26197.4,16003.0,470499.0,414967.0,2.921,16.2773,0.125637,-0.231651,1.2443,0.264131,0.656046,17.11,14.0,25006,67270,-0.4571404829211343,1,15,56,2000-07-06
000990.SZ,2010-03-11,15.5,15.35,15.65,15.23,15.84,-0.49,-3.09,34762.0,53342.7,1.3269,2.1722,0.95,165.864,210.383,2.9089,1.8116,1.6242,0.4737,0.4737,29703.2,26197.4,16003.0,455945.0,402131.0,2.921,15.3451,0.131293,0.709194,-0.0846206,0.165739,0.403951,17.42,14.26,6192,6863,-0.05117299694870296,1,15,56,2000-07-06
000990.SZ,2010-03-12,15.25,15.12,15.55,14.9,15.35,-0.23,-1.5,27112.8,41179.1,1.0349,1.6942,0.7,163.379,207.231,2.8653,1.7844,1.5999,0.4809,0.4809,29703.2,26197.4,16003.0,449113.0,396105.0,2.921,15.1881,0.108619,0.566531,1.38662,-0.266484,0.444653,16.89,13.82,8425,,,1,15,56,2000-07-06
000990.SZ,2010-03-15,14.96,14.7,14.96,14.65,15.12,-0.42,-2.78,15207.7,22421.4,0.5805,0.9503,0.37,158.84,201.474,2.7858,1.7349,1.5554,0.4947,0.4947,29703.2,26197.4,16003.0,436638.0,385102.0,2.921,14.7435,0.141241,-2.81612,13.3708,0.176681,0.80727,16.63,13.61,1866,2035,-0.04397613705325671,1,15,56,2000-07-06
000990.SZ,2010-03-16,14.7,14.66,14.87,14.48,14.7,-0.04,-0.27,11025.1,16139.9,0.4208,0.6889,0.26,158.408,200.926,2.7782,1.7301,1.5512,0.496,0.496,29703.2,26197.4,16003.0,435450.0,384054.0,2.921,14.6392,0.112562,1.45677,5.88307,-0.143649,0.401288,16.17,13.23,1737,,,1,15,56,2000-07-06
000990.SZ,2010-03-17,14.67,15.11,15.18,14.66,14.66,0.45,3.07,16796.7,25174.6,0.6412,1.0496,0.4,163.271,207.094,2.8634,1.7832,1.5988,0.4812,0.4812,29703.2,26197.4,16003.0,448816.0,395843.0,2.921,14.9878,0.201524,1.31521,2.91011,0.500322,0.229866,16.13,13.19,5301,,,1,15,56,2000-07-06
000990.SZ,2010-03-18,15.1,15.24,15.57,15.1,15.11,0.13,0.86,20877.0,32038.4,0.7969,1.3046,1.0,164.676,208.876,2.8881,1.7986,1.6126,0.4771,0.4771,29703.2,26197.4,16003.0,452677.0,399249.0,2.921,15.3463,0.16899,1.30478,4.62673,-0.222861,0.377452,16.62,13.6,5940,5208,0.06708237353623449,1,15,56,2000-07-06
000990.SZ,2010-03-19,15.21,15.38,15.49,15.21,15.24,0.14,0.92,12266.1,18838.6,0.4682,0.7665,0.67,166.188,210.794,2.9146,1.8151,1.6274,0.4728,0.4728,29703.2,26197.4,16003.0,456836.0,402917.0,2.921,15.3583,0.24784,1.02279,2.75378,0.22871,0.337935,16.76,13.72,2450,,,1,15,56,2000-07-06
000990.SZ,2010-03-23,15.45,15.39,15.65,15.3,15.38,0.01,0.07,13642.9,21122.7,0.5208,0.8525,0.9,166.296,210.931,2.9165,1.8163,1.6284,0.4725,0.4725,29703.2,26197.4,16003.0,457133.0,403179.0,2.921,15.4825,0.138606,0.122068,0.54311,0.1627,0.542039,16.92,13.84,305,,,1,15,56,2000-07-06
000990.SZ,2010-03-24,15.39,15.26,15.5,15.06,15.39,-0.13,-0.84,15137.5,23136.2,0.5778,0.9459,1.01,164.892,209.15,2.8919,1.8009,1.6147,0.4765,0.4765,29703.2,26197.4,16003.0,453271.0,399773.0,2.921,15.284,0.138063,-0.095068,-0.12275,0.160072,0.548766,16.93,13.85,1731,3935,-0.38845775880075223,1,15,56,2000-07-06
000990.SZ,2010-03-25,15.33,14.92,15.34,14.88,15.26,-0.34,-2.23,13174.8,19801.4,0.5029,0.8233,0.84,161.218,204.49,2.8274,1.7608,1.5787,0.4874,0.4874,29703.2,26197.4,16003.0,443172.0,390866.0,2.921,15.0298,0.146717,0.0700256,-0.0944305,-0.112753,0.617288,16.79,13.73,3360,3092,0.043384211681085236,1,15,56,2000-07-06
000990.SZ,2010-03-26,14.92,14.95,15.03,14.67,14.92,0.03,0.2,18870.5,28058.1,0.7203,1.1792,1.26,161.542,204.901,2.8331,1.7644,1.5819,0.4864,0.4864,29703.2,26197.4,16003.0,444063.0,391652.0,2.921,14.8687,0.149436,-0.391257,4.74257,-0.20565,0.504997,16.41,13.43,5723,9133,-0.22933596285756747,1,15,56,2000-07-06
000990.SZ,2010-03-29,15.0,14.98,15.09,14.68,14.95,0.03,0.2,21002.0,31274.8,0.8017,1.3124,1.44,161.866,205.312,2.8388,1.7679,1.5851,0.4854,0.4854,29703.2,26197.4,16003.0,444955.0,392438.0,2.921,14.8913,0.128226,-0.149412,0.13665,0.044227,0.528386,16.45,13.46,4872,8647,-0.27860761307768533,1,15,56,2000-07-06
